TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionTime,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AmountBalance,TransactionPreviousDifferenceDays
TX000168,AC00332,506.28,02-05-2023,17:03:00,Credit,Chicago,D000606,110.150.1.201,M010,Online,53,Retired,162,2,1309.95,0.386488034,551.6289352
TX000169,AC00202,304.35,04-12-2023,17:07:00,Debit,Houston,D000281,183.39.94.209,M007,Branch,31,Engineer,36,1,4057.1,0.075016637,335.6258218
TX000170,AC00331,281.85,16-05-2023,17:26:00,Debit,Detroit,D000148,219.193.239.152,M013,ATM,22,Student,109,1,1585.98,0.177713464,537.6118171
TX000171,AC00474,777.88,20-03-2023,16:58:00,Debit,Houston,D000436,139.23.212.102,M018,Branch,31,Engineer,17,1,6825.55,0.113965908,594.6326736
TX000172,AC00268,119.18,25-08-2023,18:01:00,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,0.021604278,436.5874537
TX000173,AC00247,177.19,15-05-2023,17:25:00,Debit,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3,0.033161155,538.6118287
TX000174,AC00298,260.88,29-05-2023,16:50:00,Debit,Denver,D000327,184.59.28.72,M094,Branch,22,Student,36,1,903.05,0.288887658,524.6365972
TX000175,AC00106,169.47,22-03-2023,16:10:00,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,0.093828897,592.6648495
TX000176,AC00035,73.23,19-05-2023,16:52:00,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,0.092962145,534.6377199
TX000177,AC00363,1362.55,10-02-2023,18:07:00,Debit,El Paso,D000213,93.52.44.101,M001,ATM,29,Engineer,106,1,2429.68,0.560794014,632.586088
TX000178,AC00273,792.57,22-05-2023,16:22:00,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,1.028817322,531.6583681
TX000179,AC00156,237.06,18-12-2023,16:47:00,Debit,Phoenix,D000455,61.95.76.233,M049,Online,71,Retired,46,1,1182.77,0.200427809,321.6392708
TX000180,AC00010,34.17,21-11-2023,16:57:00,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55,0.047030487,348.631088
TX000181,AC00036,740.25,19-07-2023,17:03:00,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,0.051177727,473.6281134
TX000182,AC00149,453.54,19-04-2023,16:36:00,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,0.037649735,564.6500347
TX000183,AC00225,300.47,13-11-2023,16:11:00,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64,0.038103439,356.6639815
TX000184,AC00077,110.93,07-04-2023,16:38:00,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35,0.056818706,576.647662
TX000185,AC00440,201.69,03-01-2023,16:46:00,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,0.027521246,670.6414352
TX000186,AC00321,399.21,30-01-2023,16:15:00,Debit,Portland,D000301,30.229.179.194,M062,ATM,59,Engineer,109,1,3210.39,0.124349378,643.6614815
TX000187,AC00099,1041.88,06-09-2023,16:44:00,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,0.181949635,424.6407639
TX000188,AC00258,630.36,02-03-2023,16:11:00,Debit,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65,0.462259377,612.6669213
TX000189,AC00132,10.94,23-10-2023,17:24:00,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,60,Engineer,245,1,1241.99,0.008808445,377.6165046
TX000190,AC00113,215.9,04-01-2023,16:02:00,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,38,Doctor,235,1,7873.28,0.027421862,669.6723843
TX000191,AC00396,1422.55,10-07-2023,17:49:00,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,5674.32,0.250699643,482.5955093
TX000192,AC00099,226.37,18-09-2023,17:07:00,Credit,Louisville,D000631,206.62.122.93,M041,Branch,49,Doctor,141,1,9840.04,0.023004988,412.6269444
TX000193,AC00265,444.89,11-09-2023,16:27:00,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23,0.043075145,419.6556829
TX000194,AC00047,280.57,27-01-2023,17:35:00,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,25,Student,24,1,293.24,0.956793071,646.6078588
TX000195,AC00005,488.54,03-07-2023,17:47:00,Debit,Jacksonville,D000466,198.24.183.157,M036,Branch,52,Engineer,132,1,7486.63,0.065254995,489.596956
TX000196,AC00363,3.3,27-03-2023,16:42:00,Credit,Los Angeles,D000215,116.44.12.250,M085,Branch,50,Doctor,131,1,11385.37,0.000289846,587.6443866
TX000197,AC00426,199.39,21-08-2023,16:16:00,Debit,Colorado Springs,D000304,194.88.79.54,M023,Branch,69,Retired,165,1,7264.79,0.027446079,440.6616204
TX000198,AC00107,20.36,24-07-2023,17:02:00,Debit,Tucson,D000082,96.115.67.230,M069,Branch,62,Retired,75,1,2762.48,0.007370189,468.6312153
TX000199,AC00237,113.64,24-10-2023,17:09:00,Debit,Detroit,D000022,31.127.129.152,M038,Online,62,Retired,32,1,6675.03,0.017024643,376.6237731
TX000200,AC00358,493.11,31-07-2023,16:25:00,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,53,Retired,236,1,7432.99,0.066340732,461.6545718
TX000201,AC00113,307.41,12-06-2023,17:32:00,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,19,Student,14,1,1057,0.290832545,510.6089815
TX000202,AC00010,11.18,30-11-2023,16:52:00,Debit,Atlanta,D000129,16.51.235.240,M017,Online,43,Doctor,161,1,5956.89,0.001876818,339.6372454
TX000203,AC00499,313.82,15-11-2023,18:57:00,Debit,Tucson,D000357,179.43.245.131,M097,Branch,59,Engineer,151,1,7261.59,0.043216431,354.5493519
TX000204,AC00380,51,30-01-2023,16:00:00,Debit,Seattle,D000199,193.217.248.188,M063,Branch,64,Retired,107,1,4943.16,0.010317287,643.6720486
TX000205,AC00452,140.98,25-05-2023,16:34:00,Debit,Memphis,D000374,192.95.36.246,M059,Branch,60,Engineer,100,1,8127.48,0.01734609,528.6512847
TX000206,AC00020,288.04,24-08-2023,16:47:00,Debit,Denver,D000582,205.69.66.135,M092,ATM,68,Retired,63,1,1748.02,0.164780723,437.6407292
TX000207,AC00181,800.55,04-05-2023,16:21:00,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,31,Engineer,108,1,9660.22,0.082870783,549.6564583
TX000208,AC00370,485.54,06-02-2023,17:46:00,Debit,Houston,D000589,140.212.253.222,M061,ATM,46,Engineer,143,1,6371.51,0.076204856,636.600544
TX000209,AC00453,521.15,17-02-2023,18:16:00,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,9442.47,0.055192127,625.5773843
TX000210,AC00339,321.79,07-08-2023,17:30:00,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,63,Retired,61,1,5959.2,0.053998859,454.6107407
TX000211,AC00249,304.93,24-02-2023,16:23:00,Debit,Portland,D000700,21.190.11.223,M098,ATM,65,Doctor,158,1,13531.22,0.022535292,618.656169
TX000212,AC00479,432.08,31-07-2023,16:04:00,Debit,El Paso,D000073,40.192.99.27,M044,ATM,40,Doctor,145,1,11500.62,0.037570148,461.6714236
TX000213,AC00301,694.2,07-12-2023,16:20:00,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,61,Retired,72,1,1389.37,0.499650921,332.6578125
TX000214,AC00380,116.86,20-03-2023,18:28:00,Debit,Louisville,D000531,184.146.10.88,M088,ATM,55,Engineer,171,1,6706.56,0.01742473,594.5718403
TX000215,AC00130,386.81,03-03-2023,18:02:00,Credit,Detroit,D000248,34.169.232.37,M039,Online,57,Doctor,149,1,7175.29,0.053908623,611.5888657
TX000216,AC00006,74.88,24-05-2023,16:25:00,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,25,Student,202,1,420.67,0.178001759,529.6541204
TX000217,AC00096,195.76,22-05-2023,16:17:00,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,75,Retired,99,1,7323.53,0.026730279,531.6614468
TX000218,AC00108,134.7,21-08-2023,16:03:00,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,50,Doctor,106,1,8395.85,0.016043641,440.6720949
TX000219,AC00070,890.24,07-07-2023,18:03:00,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93,0.173167112,485.5859838
TX000220,AC00417,361.27,06-01-2023,17:01:00,Debit,Omaha,D000676,78.100.105.143,M088,ATM,63,Doctor,180,1,7945.57,0.045468104,667.6307176
TX000221,AC00391,131.56,19-10-2023,16:42:00,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54,0.022398758,381.6420718
TX000222,AC00414,485.51,28-11-2023,16:49:00,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,76,Retired,37,1,3074.45,0.157917676,341.6379051
TX000223,AC00004,547.87,10-07-2023,17:15:00,Debit,Columbus,D000183,188.205.152.176,M064,ATM,64,Retired,131,1,6155.76,0.089001196,482.6215741
TX000224,AC00047,457.3,26-06-2023,18:25:00,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,28,Engineer,15,1,8318.29,0.054975241,496.5712037
TX000225,AC00198,506.24,13-01-2023,16:44:00,Debit,Chicago,D000315,136.104.90.223,M077,ATM,58,Engineer,64,1,230.09,2.200182537,660.643912
TX000226,AC00314,486.59,19-12-2023,16:55:00,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,57,Retired,119,1,2513.56,0.19358599,320.6352431
TX000227,AC00212,163.68,28-09-2023,16:20:00,Debit,San Diego,D000440,35.67.21.23,M087,Branch,41,Doctor,292,1,10090.05,0.016221922,402.6597685
TX000228,AC00115,581.65,09-01-2023,16:54:00,Debit,Boston,D000666,80.92.209.207,M009,ATM,22,Student,176,1,480.19,1.211291364,664.6351968
TX000229,AC00055,52.01,07-11-2023,16:46:00,Debit,Mesa,D000652,178.34.103.183,M019,ATM,48,Doctor,85,1,1120.88,0.046401042,362.6426273
TX000230,AC00427,630.24,29-11-2023,18:10:00,Debit,Boston,D000548,12.246.170.239,M054,ATM,21,Student,62,1,370.81,1.699630539,340.5842824
TX000231,AC00401,523.74,02-11-2023,16:36:00,Debit,Oklahoma City,D000551,216.151.64.40,M099,ATM,43,Doctor,159,1,13498.55,0.038799723,367.6460069
TX000232,AC00430,705.6,20-02-2023,18:41:00,Debit,Phoenix,D000103,205.45.234.42,M071,Branch,40,Doctor,124,3,14804.7,0.04766054,622.5606597
TX000233,AC00299,217.5,23-10-2023,18:54:00,Credit,Denver,D000485,101.90.40.193,M043,Branch,46,Engineer,35,1,3057.4,0.071138876,377.5501157
TX000234,AC00345,91.48,23-01-2023,16:50:00,Debit,Fort Worth,D000295,160.74.183.38,M081,ATM,51,Doctor,141,1,14942.78,0.00612202,650.6380324
TX000235,AC00430,5.25,13-11-2023,18:26:00,Debit,San Jose,D000571,93.170.203.44,M010,ATM,39,Doctor,49,1,14143.32,0.0003712,356.573588
TX000236,AC00175,54.03,19-09-2023,17:16:00,Credit,Milwaukee,D000519,161.25.82.11,M087,ATM,56,Retired,161,1,6736.3,0.008020724,411.6186343
TX000237,AC00177,736.73,27-11-2023,16:05:00,Debit,Memphis,D000167,107.247.202.71,M037,Branch,48,Engineer,10,1,3313.07,0.222370792,342.6704514
TX000238,AC00225,368.91,10-03-2023,17:49:00,Debit,Virginia Beach,D000221,218.238.171.184,M082,Branch,54,Doctor,14,1,829.71,0.444625231,604.597581
TX000239,AC00394,33.06,17-01-2023,16:03:00,Credit,Fort Worth,D000417,63.67.150.226,M045,Online,53,Retired,170,1,1540.87,0.021455412,656.6687731
TX000240,AC00026,66.5,04-05-2023,16:44:00,Credit,Louisville,D000419,13.88.251.53,M098,Online,32,Engineer,144,1,6820.23,0.009750404,549.641088
TX000241,AC00076,177.08,06-01-2023,17:16:00,Debit,Las Vegas,D000450,176.96.83.253,M014,Online,35,Doctor,85,1,13475.14,0.013141236,667.621956
TX000242,AC00215,588.54,06-02-2023,17:57:00,Debit,Portland,D000609,211.97.88.141,M031,Branch,32,Engineer,130,1,714.45,0.823766534,636.5924653
TX000243,AC00202,173.5,23-10-2023,17:16:00,Debit,Nashville,D000235,32.13.122.242,M052,ATM,21,Student,282,1,1306.91,0.13275589,377.6218981
TX000244,AC00400,78.33,31-07-2023,16:13:00,Credit,Memphis,D000191,85.240.254.83,M069,Online,56,Engineer,189,1,7255.33,0.010796201,461.6632639
TX000245,AC00004,40.66,01-01-2024,16:08:00,Debit,Louisville,D000214,148.25.159.90,M061,Branch,59,Retired,156,1,1153.84,0.035238855,307.6685069
TX000246,AC00260,97.22,20-02-2023,17:30:00,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,0.014624541,622.6117824
TX000247,AC00415,34.07,06-11-2023,17:22:00,Debit,Philadelphia,D000158,29.168.185.63,M080,Branch,22,Student,81,1,8709.77,0.003911699,363.6141551
TX000248,AC00337,492.06,19-10-2023,16:14:00,Debit,Fresno,D000411,60.166.231.236,M012,Online,23,Student,74,1,857.9,0.573563352,381.663669
TX000249,AC00253,842.01,12-09-2023,16:43:00,Credit,Virginia Beach,D000209,62.152.134.92,M015,Online,53,Doctor,185,1,509.45,1.652782412,418.6424306
TX000250,AC00126,73.55,09-01-2023,16:09:00,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,51,Engineer,158,1,2812.06,0.026155203,664.6677431
TX000251,AC00304,760.53,04-09-2023,18:13:00,Debit,Phoenix,D000651,177.116.108.246,M005,Online,57,Engineer,118,1,6179.91,0.123064899,426.5806713
TX000252,AC00470,273.08,30-01-2023,16:09:00,Credit,Houston,D000534,150.231.20.169,M007,Branch,26,Engineer,134,1,6609.3,0.041317537,643.6658449
TX000253,AC00041,371.69,22-12-2023,16:27:00,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,67,Retired,143,1,3484.32,0.106675047,317.6542824
TX000254,AC00442,218.96,30-08-2023,16:11:00,Debit,Seattle,D000556,52.196.112.199,M021,ATM,18,Student,13,1,754.21,0.29031702,431.6658333
TX000255,AC00430,227.39,25-12-2023,16:58:00,Debit,Atlanta,D000207,96.115.67.230,M010,Online,18,Student,65,1,751.09,0.302746675,314.6342245
TX000256,AC00258,237.99,08-05-2023,16:45:00,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,39,Doctor,86,1,8510.09,0.027965627,545.6433449
TX000257,AC00073,186.6,04-07-2023,16:27:00,Debit,Washington,D000149,52.1.78.30,M037,Online,58,Doctor,13,1,1508.72,0.123681001,488.6520949
TX000258,AC00430,341.15,13-02-2023,17:18:00,Debit,San Jose,D000453,6.44.165.160,M042,Online,18,Student,148,1,511.37,0.667129476,629.619375
TX000259,AC00363,434.58,06-09-2023,16:28:00,Debit,Memphis,D000136,80.92.209.207,M091,ATM,59,Doctor,215,1,12648.32,0.034358713,424.6525116
TX000260,AC00307,312.88,26-05-2023,18:12:00,Credit,Portland,D000503,201.114.165.141,M040,Branch,54,Engineer,44,1,233.21,1.34162343,527.5795486
TX000261,AC00085,75.15,18-09-2023,17:31:00,Debit,Boston,D000014,135.29.211.116,M094,ATM,23,Student,154,1,1092.92,0.068760751,412.6108449
TX000262,AC00448,23.3,14-08-2023,18:13:00,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,59,Engineer,161,1,6711.15,0.003471834,447.5794907
TX000263,AC00194,47.38,08-02-2023,18:18:00,Credit,Seattle,D000388,150.231.20.169,M061,Online,25,Student,61,1,459.37,0.103141259,634.5756713
TX000264,AC00319,512.81,19-07-2023,16:57:00,Debit,Sacramento,D000611,82.75.200.117,M004,Branch,79,Retired,30,1,6994.34,0.073317854,473.6353819
TX000265,AC00366,488.15,31-07-2023,16:01:00,Debit,Louisville,D000257,81.102.230.41,M098,Branch,43,Engineer,168,1,7071.09,0.069034618,461.6737616
TX000266,AC00338,12.82,05-04-2023,18:37:00,Debit,Fort Worth,D000482,152.234.65.155,M055,ATM,44,Engineer,156,1,9045.19,0.001417328,578.5633681
TX000267,AC00178,66.9,17-04-2023,16:50:00,Credit,Charlotte,D000221,138.210.196.19,M021,Online,79,Retired,129,4,5238.71,0.012770319,566.6388194
TX000268,AC00424,535.91,07-07-2023,16:38:00,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,43,Engineer,22,1,9642.12,0.055580101,485.6476505
TX000269,AC00147,270.72,03-07-2023,18:01:00,Credit,Washington,D000508,26.240.219.199,M094,Online,26,Engineer,53,1,6263.96,0.043218667,489.5903356
TX000270,AC00171,97.98,06-02-2023,16:09:00,Debit,Denver,D000470,211.42.9.0,M033,Branch,72,Retired,18,1,7460.33,0.013133467,636.6659144
TX000271,AC00023,196.08,25-08-2023,16:52:00,Debit,San Francisco,D000623,198.73.211.114,M088,Online,61,Retired,98,1,4233.82,0.046312786,436.6347569
TX000272,AC00263,251.18,01-06-2023,16:51:00,Debit,San Jose,D000056,134.222.122.238,M058,ATM,42,Engineer,246,1,8303.9,0.030248437,521.6366204
TX000273,AC00423,44.52,28-03-2023,18:30:00,Debit,El Paso,D000618,89.21.156.229,M081,Online,28,Student,205,1,314.28,0.141657121,586.5694792
TX000274,AC00455,178.87,23-05-2023,16:03:00,Debit,Baltimore,D000663,134.247.5.188,M001,Online,35,Doctor,180,1,5241.23,0.034127485,530.671088
TX000275,AC00454,1176.28,20-12-2023,16:08:00,Credit,Kansas City,D000476,50.202.8.53,M074,ATM,54,Engineer,174,5,323.69,3.633970775,319.6692361
TX000276,AC00055,386.68,31-10-2023,16:48:00,Debit,New York,D000453,207.157.126.125,M019,Branch,46,Doctor,128,1,6863.06,0.056342215,369.6378125
TX000277,AC00403,167.14,24-04-2023,18:33:00,Debit,Denver,D000231,125.89.163.224,M049,Online,76,Retired,20,1,3877.73,0.043102537,559.5645486
TX000278,AC00220,345.22,05-09-2023,16:55:00,Debit,Fresno,D000217,164.75.163.220,M025,Branch,69,Retired,253,1,4046.58,0.085311547,425.633206
TX000279,AC00009,74.85,25-12-2023,17:19:00,Debit,Raleigh,D000526,191.82.103.198,M091,ATM,72,Retired,117,1,2409.73,0.031061571,314.619919
TX000280,AC00445,671.73,16-10-2023,16:15:00,Debit,Washington,D000641,112.56.160.202,M071,Branch,58,Engineer,54,1,5211.88,0.128884395,384.6640046
TX000281,AC00133,255.04,23-11-2023,16:15:00,Debit,Seattle,D000206,98.39.212.221,M084,ATM,45,Engineer,152,1,6217.86,0.041017328,346.6636458
TX000282,AC00362,45.77,09-02-2023,17:50:00,Debit,Philadelphia,D000484,85.239.236.80,M066,Online,25,Student,109,1,5978.12,0.007656253,633.5955787
TX000283,AC00026,329.69,09-01-2023,16:54:00,Credit,San Antonio,D000278,146.69.70.214,M088,Online,26,Student,66,1,1671.66,0.19722312,664.6356366
TX000284,AC00387,362.04,10-07-2023,16:37:00,Credit,Philadelphia,D000145,52.1.78.30,M059,Branch,58,Doctor,198,2,8421.88,0.042988026,482.6469444
TX000285,AC00451,11.92,09-10-2023,17:48:00,Debit,San Diego,D000678,192.95.36.246,M063,Branch,53,Doctor,52,1,14611.9,0.000815773,391.5989236
TX000286,AC00033,47.42,19-12-2023,16:46:00,Debit,San Diego,D000249,41.0.10.107,M012,ATM,64,Doctor,28,1,8253.52,0.005745427,320.6408333
TX000287,AC00087,35.99,19-01-2023,16:14:00,Debit,Miami,D000270,162.207.77.170,M023,Branch,63,Retired,129,1,4489.79,0.008015965,654.6632523
TX000288,AC00159,151.19,05-05-2023,16:04:00,Credit,New York,D000658,217.233.219.196,M061,Branch,37,Doctor,96,1,11903.82,0.012700965,548.6712963
TX000289,AC00177,242.62,10-07-2023,16:40:00,Credit,San Francisco,D000332,138.87.180.254,M094,Online,22,Student,234,1,483.02,0.502298041,482.6436806
TX000290,AC00093,48.72,29-09-2023,18:54:00,Debit,Virginia Beach,D000567,158.135.64.240,M063,Branch,21,Student,17,1,816.08,0.059700029,401.5506829
TX000291,AC00427,43.46,21-07-2023,17:02:00,Debit,Boston,D000263,21.190.11.223,M020,ATM,25,Student,80,1,578.06,0.075182507,471.6305903
TX000292,AC00284,1036.21,21-07-2023,18:54:00,Debit,Omaha,D000129,93.218.115.132,M067,Online,25,Student,126,1,477.3,2.170982611,471.5542593
TX000293,AC00189,443.79,09-10-2023,18:28:00,Debit,Las Vegas,D000407,198.39.35.23,M099,ATM,53,Retired,87,1,3133.85,0.141611756,391.5716667
TX000294,AC00495,365.14,01-12-2023,18:46:00,Debit,Dallas,D000640,173.232.121.213,M002,Online,68,Retired,57,1,5894.09,0.061950191,338.5562153
TX000295,AC00148,757.41,05-05-2023,16:31:00,Debit,Los Angeles,D000383,125.89.163.224,M048,ATM,22,Student,37,1,9532.42,0.079456214,548.6508102
TX000296,AC00272,20.54,21-08-2023,18:09:00,Debit,Fort Worth,D000348,171.101.134.74,M055,Branch,51,Engineer,72,1,5327.03,0.003855807,440.5819907
TX000297,AC00381,475.36,02-10-2023,16:03:00,Debit,Phoenix,D000540,132.127.5.187,M018,ATM,34,Engineer,105,1,2000.6,0.237608717,398.6693287
TX000298,AC00110,34.74,26-06-2023,16:40:00,Debit,San Francisco,D000320,82.88.241.226,M072,ATM,56,Retired,24,1,6827.57,0.005088194,496.6463194
TX000299,AC00495,689.54,06-03-2023,16:46:00,Debit,Oklahoma City,D000395,89.6.100.149,M038,Branch,27,Student,93,1,1633.76,0.422057095,608.6402315
TX000300,AC00035,211.18,16-10-2023,16:09:00,Debit,Washington,D000428,64.89.183.39,M059,ATM,73,Retired,90,1,4069.17,0.051897561,384.6680903
TX000301,AC00119,211.36,21-11-2023,16:23:00,Credit,Fort Worth,D000700,63.67.150.226,M041,Branch,51,Engineer,286,1,7943.47,0.026608019,348.6579745
TX000302,AC00488,744.41,31-07-2023,16:35:00,Credit,Houston,D000115,24.181.236.233,M095,Online,39,Engineer,107,1,8842.47,0.084185754,461.6496296
TX000303,AC00466,61.43,29-06-2023,16:16:00,Debit,Phoenix,D000084,14.200.197.126,M035,Online,24,Student,170,1,1882.77,0.032627458,493.6608912
TX000304,AC00489,167.44,25-09-2023,16:11:00,Debit,Mesa,D000483,166.7.230.111,M087,Branch,37,Doctor,82,1,12526.71,0.013366638,405.666331
TX000305,AC00306,361.46,07-04-2023,17:23:00,Debit,Nashville,D000169,171.150.178.172,M093,Online,21,Student,83,1,4737.84,0.07629215,576.6164005
TX000306,AC00431,378.85,16-06-2023,17:21:00,Debit,Virginia Beach,D000043,192.95.36.246,M089,Branch,78,Retired,126,1,2300.53,0.164679443,506.6165741
TX000307,AC00233,241.11,16-06-2023,16:41:00,Debit,Columbus,D000443,195.164.171.146,M063,Branch,30,Doctor,55,1,12385.05,0.019467826,506.6454398
TX000308,AC00389,131.93,11-09-2023,17:31:00,Credit,Fort Worth,D000245,216.32.4.105,M049,Branch,31,Engineer,13,1,4547.06,0.029014352,419.6081019
TX000309,AC00067,20.28,19-07-2023,17:42:00,Debit,Oklahoma City,D000585,150.83.4.238,M047,Online,36,Engineer,213,1,2047.83,0.009903166,473.6023611
TX000310,AC00300,415.88,27-04-2023,17:30:00,Debit,San Diego,D000146,152.140.239.181,M005,Branch,70,Doctor,170,1,10008.33,0.041553386,556.6095486
TX000311,AC00386,49.99,09-02-2023,17:53:00,Debit,Omaha,D000668,155.140.33.42,M062,ATM,62,Retired,139,1,2299.64,0.021738185,633.5932407
TX000312,AC00285,1221.65,27-09-2023,16:55:00,Debit,Denver,D000098,83.207.115.164,M091,Online,27,Student,153,1,243.92,5.008404395,403.6354861
TX000313,AC00219,100.66,16-06-2023,18:58:00,Debit,Dallas,D000511,86.220.59.252,M024,Branch,50,Doctor,144,1,14473.33,0.006954861,506.5507407
TX000314,AC00445,485.54,08-12-2023,16:47:00,Debit,Louisville,D000343,121.67.144.20,M080,Online,19,Student,148,1,1533.32,0.316659275,331.6412153
TX000315,AC00371,321.15,10-02-2023,17:06:00,Debit,Los Angeles,D000151,200.164.13.160,M037,Branch,46,Doctor,179,1,7005.05,0.045845497,632.624919
